wID,Key Generated,Entropy Value,Basis Kind
1819,Quantum Key: 02cd29bd020806d05d0e348fcd2ad07d54c0677a13006e374672c82f8418f7d4d7f323973dc64adb40ce3bfc1205e64c79bd189163edefbceb6f6b350758aa85,310261.509542,rect
1820,Quantum Key: a61b2ab1dfc9ad7a4a38b84d894dc80aa67ca15667970dfc37564c12ca14a6373b8d1c714775770e2841a35acc10c96807ca69b5fda23eb031dce4712566e864,141526.780208,rect
1821,Quantum Key: 7f3d9a1d169baf3327b8fe5dd19011b4145bb8bbaa32db0fea0ce71711d4475007690f0bbcee6c03aa4bb706c25eb234df908a28c9e33db7d1aea35a1415abd4,192842.499691,ellipse
1822,Quantum Key: fc8d22e9a52444028b00fd4d6851744719f2e3e5a6802e30b928a341515d012d19668bea5a60659a8023b3c7afd681cde7b1a826d395ed7d3f52950a03cb5c1c,527589.649826,circle
1823,Quantum Key: 327c409aa7b6a2c74fc22ba82203b10f98c9278634d63ad1f8439261ac4c8d6f3272fd0e9f242d0cf928e9c48b54d8b4f3ff169dfaa792b9d3798e8d7e658bac,282531.084547,ellipse
1824,Quantum Key: d853255578fb95a45467ef75ccc526bcd562710cf76a4f6a835c3a754dd04676d4724ece714f9b4242d5a43e250b15811a5d6bda413aaf57fa54224ac99ba48a,566604.698218,rect
1825,Quantum Key: eb7da62873c2d1ed23e9d23cb41d88f82351bc619d33bced33049d2d78276e8623d21cf953f656a92144c3b6c509b8268ca4ca562bae2ad471928780b7549922,254434.613565,rect
1826,Quantum Key: 3e3e60821d556fc88912c9306711e886ce8cc576186a04b9acc926cbdcfde9b0904c37bc01281fdc37e6ba0d02a57eb48a0390d624619e98af106a8f15e873da,172531.706632,rect
1827,Quantum Key: 399501818ef60831a98decf7c627331edca8d519b1064b52022a06f620117c71806bf805cd85569ee391693bb7b7a9278879c0adb37cf8b886109c3270d4b1bf,606557.364017,rect
1828,Quantum Key: bdc45d0a76315b8de1c26b23fba9015662c759e7d77850bf1d945d8db42ad517ca6620612cb4d5fc251a0e43b9195327a8814ee37cff6a90d57c52d8ce546097,111669.012621,ellipse
1829,Quantum Key: f35143619c322db3eb0d0a1ab3e0cc37f8e7d92163ecf5231bd76d1e5eee7b338a1420f47da6ec0708b6b327f831cf4b9fea7edd085ec29e886dcaab47c1f62d,224932.199244,rect
1830,Quantum Key: 12d09fca97923d07a1b4b59b110b6770da14039ba8da0823cc64371fe2da15720b4c155f0a2045476b89b82610f9e355c74ad89a4f578c96471d309be5f966a2,276288.485485,circle
1831,Quantum Key: ef9e5e453c0c730ab6da3b40483cdc5fae0ba2f2d45b5b3a7a4986253252c7cb76d760fb6208630eaea40507db7ec536008877e348d6edf5ace889f9ed0e81b0,239196.726840,rect
1832,Quantum Key: 4439ccb0b5c9142c7e6bfe29409a65f92517bd330a4e50e571c55345757b3d1ea7546e3d839213a3c2de55990e729e2dfa835bb22a9706f46e6fc7ea3238b3b4,373013.611686,circle
1833,Quantum Key: f113703f45a6e259d9d36210be6b671d6efd002a550e14eb800566b6b3584d58041447243fdf5e1803f7e9199392861ca627dd200a83fc8d03426e04b662bb71,304108.487922,rect
1834,Quantum Key: 81a79ddd58cc654d90a7d9e329beab671544907e461c0ad8f08d2be6daf5812517f7e2bcf99a533d0517215506904e7dff070209a29954ed07cfd4e74c05904c,102565.656291,rect
1835,Quantum Key: 637901665f17e8c549c4ee306ef117ea4d71cfa3e18a4539791fdb6df50fbad7087fe91b77a64348a7cd81f25f60050b5c29bd8a8664f3d27dc9d2098f24de19,0.000000,ellipse
1836,Quantum Key: 56c6e620043a5c9f875bc3dc984577a579bd846950275b39b2b442f65a4b61fed3d3ebed06ffbe4da90d139cd1411727ae4633682f139ba73785b6f832a42149,74318.563947,rect
1837,Quantum Key: 012fd747df1ce40bf7cfe5bb2e0b85df3b28667ef1c1a1dea681e20f10a6d958e6dc4d9dd5441e30a57cf0882450db9220e33472ef82ec99ae889165ff3d76d1,128599.363021,ellipse
1838,Quantum Key: d320a182927114031e9a6352861dc8bdab44f87f7b0786b6b906fcd102a785ef08f90f44c16f7cfec991a6d810c9ab9a1ea02906b0b3356d979166125a215ab3,439691.642186,rect
1839,Quantum Key: ae1f8d6df0f35758ad950773360b73d5d41d846d87b1a2b45389e9e458c34395fb867de9c11f8008bb7fe6392f286a9980d4ea1563bdcb6af599fa9851394b24,2061.149640,circle
1840,Quantum Key: 409f2a7716893ceab1e02dbde658ab9920f92e5a50f97135dcbe6032bc8eea59ad3251ba75f931b1fca5d0c4adee077db54ab880b1001bdb4e0ab65070eec5ee,123835.250668,ellipse
1841,Quantum Key: 711c22a452ce58c03fcbcb9831bc5c092ae25e8b7caf91fb5c35e3e93dd38acf85d2443837f4e71acbbcc5138c3d938764732473a05f72f62cf92ece5f1e079a,33824.343297,ellipse
1842,Quantum Key: b68439b5197533c4d04927b8c9f7bef878fc04e5bb7cecb93be7963b322390bbc52eecff68746c107dd8bf39dc7379930fce8e4eca1ee5c4bfec744df844d8f1,42935.374724,ellipse
1843,Quantum Key: 8ee1822f12d85408981731db227d52b6f68442d87f7793deb097fc458b0131a8ba5c383e9ffe4df6ff0726782868e22c6943bba2d8b92295321ccbf493f5cbfb,467563.609412,rect
1844,Quantum Key: ec107d3f6375a4c61bef45f679e66a7a58e56b8cad1166f97c1a52710dbf3aaf0dc12d0f0e0355df21b8ab0a606e06ab1dcd231587838a7589b601cc4e4fa5a9,477876.695567,circle
1845,Quantum Key: 388d3f39e25df1a472ab20fa449053a8fad78641324bf398591ebe0c209b335fe54b3fe22a50961fba7deac7d607332c12c2fad2fa27ea4dfb8af9c90f73bfa4,297112.221264,rect
1846,Quantum Key: 4660d4626ba9b2823544faeb71821bb90beae6b2e0288dd3a95db2ee5b6969fba95e6e2b74f367b688e8feda4e604065c4624816fd452c573ee0e599bce69a3f,195900.111325,ellipse
1847,Quantum Key: f4d6fc8f0b647a3bfd66b5db52ec7ab6637a4ece136720c02103012ec5b685f0385f2b13e15406c356fba272cd0f45d96270a29130b6670307dc8779c2234408,194325.456767,ellipse
1848,Quantum Key: d75ecb7fcbdbe40fa7015ffa4b4c1e47f1660681320f889d8a15315b5f5e70b8abb9fe5d888c5df6b206b02bfe4b0e5c5bb8e18c527e2f3e4267b016d06405b0,107966.054080,ellipse
1849,Quantum Key: 7678078d7932d5c857984af8737443b56e557a86988fb8478acc9f564e155b23b4ea2883dcf4f7f57151c8e3507cfd4c35f95c1297eeb009f550599396dfd4e9,280825.408151,circle
1850,Quantum Key: 37383f03692e5a645d4fdc6397512e42a09d9d0a630c11809bdb980b3c41805fd1029f398f5d0b211aa22721112aca673140173d378475650fc50eba219b91e9,440510.170836,circle
1851,Quantum Key: e64cfa8ab23b126b15a762b9245e0c2c9fc9ccb79a2a2d8173adc24a4609a56d21a848e200780f24426c9744b94e78c5320037a125f57c0ba215d21033394273,193514.264745,ellipse
1852,Quantum Key: 6aa600c221d9cd02e8b094a5cc329b44f50d9666b1455119007cac26e8a18464d0072d9e79fe6d41459f90d035dc3ab2567c9f784ba9ca0735a0c315d1cd7a9d,103200.948957,ellipse
1853,Quantum Key: 00081eb098818e1f5feaed745cd6bd201992665dd0149a55de3952b956693070e37637a3d0aadc98c52ab29c603b9e66eafeb73a5eb650a6b81b812b9d001d65,80285.517768,ellipse
1854,Quantum Key: f7d04eb16d484cb6ec425b515c85c6366875901bda5e4677035d45ed55d54353298be7109d180b8a2c1e7b48487ebbb16939b121a68611df526f3028ee732765,85496.926501,ellipse
1855,Quantum Key: a90aa32d05b1be56498ec3b58f754b8abf0320c8b780d9e8ad049a112e479509f70bdb7c54e1a6e6fddef0422195ee9601778af9ba04a17de7081359f1b63319,499962.446297,rect
1856,Quantum Key: 4fc36f9997ef067539980c2490f8c4251edf6dfe1bb2b94f8713cfc897192b8695785685d87c3af748caa6a8195731d4331b6e9277908e70fb286e8afd840824,355398.442469,rect
1857,Quantum Key: e14907e7f8674eec4d0317682c779e321ccd561295e77eea39b406367d04ee40c8c2d3e6689dbe2a34be4cb52e6bb88a564526d1f373732172aa73a132b54722,312604.894426,rect
1858,Quantum Key: bf333796aa7b4c106a59b87878aab3d889ff8fa8b626007109685f37bdfc2cc9c843a4286c133e8a57eb0fd1519d422967faf77f32a3f9cb7d0aede4f692ba99,115097.339292,ellipse
1859,Quantum Key: 7aac9a6598f60c6f2f9f915c3c1d3bf8606119eb80722d07e4cbbb95875e1bd6d584796549e013a3eeac6c3a89b57b10ba0a59dd3970e01ec8464fd487846eaa,137810.005291,ellipse
1860,Quantum Key: 1d64dcecc4f14f39e7f124dd86ee278fce4c9cc3f2f851e3611f2474fc5b3f73e459c1fd2a390c92e2e8d57ac20aadf3dd56101191c47877d838640921c3a9dd,26098.618669,ellipse
1861,Quantum Key: 44a32854e813323f08b39b3c3683fb0eaaf3df0378d2cf752375188e7776b4c2c91155f5a4b9bd515fb4bb2020d3280da456b554fd86d7cb8a74ea0d6659fe11,220595.787497,ellipse
1862,Quantum Key: bed9eddaa0bfa3218578f20fa9924304f0ad4dfdf863f8ef3ab7a2e91c84fd85c78f2959a409b4efcc00457defcd3c2d07ebd558d4d447eaa9a70f67b38ff6c7,403329.568574,circle
1863,Quantum Key: 4f63147363899d7403243dddb5c789dd2cd24e41eb46797ec3952f4aebd40aa47ba37265020784c4157c0e3460e18b515f2b0143503dad9b6c1689183348ec1b,230921.582225,circle
1864,Quantum Key: c1b42024a6bde9dc9e26422f727150ef47a1e65ddc286d908eed70cb17bb4dce8094fdc71f8582cf2345b219986f2f353804acb8e83c2d5ad1c7d6f8b34ca57c,138683.292041,ellipse
1865,Quantum Key: 4ae279308dd625e80b26a402285f754f2bb48910fb026beb6434c3e857715bccf2e7fd6ce0f10f2494664e4bce4b2f15dbe0abcd7b3652987596140f6fe163a1,339335.449592,rect
1866,Quantum Key: c29338b79a7cb6359b96c9b0dbbd2b25fc9040f6c2b370163343cccde304ecfb6d6f4c59db9b688768cae327c85196cf0ccc0c7eba4b449cab23b9ead3826473,344563.735545,circle
1867,Quantum Key: 35e64aaf9d5ebebdb6ed0c3f5095b1162f0e2e21cfe484b894365e3ade33f84ba0880c286c02095880994b971dc9e42be10e18d2ba7f609acc23e4e70429ee92,201824.537039,circle
1868,Quantum Key: 5e0c059b47801fb2ef7d862677399b24c1bf74075835a704a014d08b7121b5aac1d46577ab4466975d67b848e8018d7afa3f9d989e7b99c7349b49a855ff24cb,195957.908470,ellipse
1869,Quantum Key: c52f800883c933cd6f05721a33c0788f5b4005f98ba9d4a3a87016667d8728ad1bbccf54ad8552d2862eaad4bca348c613a63dfeb2ae2713a21fbd83be39788f,544967.239477,rect
1870,Quantum Key: a94e7f3617d2a04eb672b4ed76b1cdaa74e514e91928ecaca555bbbd9ea4ddc695883bf8536bdd683aa7933b186a517be168f2de497badb1efaae6ff29e8dd41,65706.926721,ellipse
1871,Quantum Key: 70fb8cfd5e078a1bf34d12744f44d5f21df7a48546e31acc760931db480310e01d2805b98e2cbf49a707317345d176ffbdec7b2179aa5ec3c33fd070dc921c9d,452216.814115,rect
1872,Quantum Key: b8906bc3c3813c03557018f21adc72074d0b9bf43f247ae5b3d97ffdc6a4375f70afd51e01a937b63ba061d324dbb188eb6d97ca438e5f27441654c9ffedf083,212508.433190,circle
1873,Quantum Key: f87f97a5aeb9f753a28b69e057a6edd3c2fbe2c585754abde0cf3b8a8ff3408fa99efebde5c3ab50445b16081d7889b293cecbaee2472e1cab5355530ef55176,353621.748233,rect
1874,Quantum Key: f434b68029296e1d7252b0913a6281ef1bdd6bfbdc51d5d3b6b526e35512e7a4ac591b21586d4c706a45ae6f08c6ca5bba44061d34cf43452e6f6324a8d25901,456026.323407,rect
1875,Quantum Key: 31ff3991556392a8faf3100f7be1491a79d597a6479fb978c6f2561f291cebb18d7f26794b013be37941cad6744efd4578f7ae72fb19e93efb3073c1da375945,318054.498201,rect
1876,Quantum Key: c24a2eb3b726b701c232bdafa99c6aad8952865ee5e27f478ce05675d204a99f86d18760083993aee9bde3294518354fbbbc40769e481e121c239bf6a7f14f84,505568.610484,rect
1877,Quantum Key: fb6a4f704b41ed5dc9df26209701c8ebd2698c33a45b7b0c5edbb5f9c6bf41da31adaf1b3bbafc7d3ad0125b3a8e9e037f91f39afb8881ca82bae7ba80b22c43,357319.722758,circle
1878,Quantum Key: 0470dd409da025c56c2a11e888c89c0e2802292d840535a8ba423de8d8d0fde00f821a244e9e0a20cce53dd4bd5e7920ef902189e4facc0b405f0250458c7b81,309313.258848,circle
1879,Quantum Key: 195f05edddd6ea45aa52df8259d569981f19a13c39d33046e2e7bbdb203495640a02b48131d6cea192a1282d1ef947d403331735b680dbea9c366db4537912c5,172066.580718,ellipse
1880,Quantum Key: 09d96de58337adcfb32b78b9a1f107be7eddf7b91d24ada960729b0a93881430c5b4bd3314642681cacc3df78ee560483bf4643e52a8c2be5d6fecc039625b5c,149361.461771,ellipse
1881,Quantum Key: 726bba4880b42667494340585d823e0e0b35e49ef578652b96b40bcb69d2de876bf06ec44a0fa82c2808d0b544e4e10ebb55af5a9176967bc8c5d33f4ee52090,166809.913222,ellipse
1882,Quantum Key: 1c41d88c4ee9f31232a88056f9d8a0ae0924d3c66859a9db5047cc0d316e7ac638521380f858da02c19dc476d4971b85d0cf51589d00b19c3fab171743a99cab,430252.396361,circle
1883,Quantum Key: 7313c1d5eeaca28a9e3196ac3444ec505fc5620d1bba85f6d9baf9e70b6673673087596e3820c8905bbb6c2e733ece995d6df4d545ed02886e32955ce3f7ab2e,484357.778345,circle
1884,Quantum Key: 35fa6ba0329d58a034ee6f4bcfee2083bd763734d4045bb6730b1cf89e46eb1f7566a9039278756fa5a8a7c75491d57554b6ab95c4384150f8a73af82c4dfd9d,587430.219603,rect
1885,Quantum Key: d0146cc0265d64e815fb8032407c4e4de42d94fe8b419487073be8ae8645e106ea1c55f362971db4c55d533d685197a61ad497439407eea8f71c74bffb771cbb,497914.237268,rect
1886,Quantum Key: f8afd40b29334754fea2259714a5869543dad8898e2c6d8f8fc5e14b6dc2805361fcdb01988fd84ceb6ce0338e91bcbbfb72d54c9f6aaac2019301a5eaf3cd06,189895.846841,circle
1887,Quantum Key: d190160f63d2cb9c54a0cecb15c336d4caf0f5672e1f65838c938a128ddd47a1ea3e3783b0bf677d95da4e531b5e59cea62e6457fc22ad1b08cd67c5a93927a8,291260.025066,rect
1888,Quantum Key: fd2cfce028a26d3a3557197d9da8ffeb22ee8911902a5b4360794cb5fe3280f5a35e49a9e39588aaa382d859c2f30c6d77b9e090a2ca6499d82f79f39d3218ba,98925.435400,ellipse
1889,Quantum Key: a59a0676dd09d187a37afa1deb92a89b4b492589c83a5208411a1b087aceb44b17503641dcc78940320805ed6d128163b9c6feba8ac22121c1252a8f801ff20a,502712.423390,rect
1890,Quantum Key: 4d13b513d050602a7ffa93cc52f542ff06d33003e5bd0095fc6691c9f44a404b3450f0bc00adc183f23597be13b4415bc35ca31a82893c4d1f32cb05ea7e3af5,564301.925400,circle
1891,Quantum Key: ca3dae99e49c64d32afdf3579abb4115254976c3a3d058fb9d17b2199ab91e5741c5577a2a25bd33d2f1f838d2dbb992f23fb9924d53b5b8b4ad0a5ec9cef5a7,306689.264347,circle
1892,Quantum Key: 5112bddeeab1de0756046bb74c213f77dda2ae81f76151b64adfac3a9f510b1484862409c9b9aeaa0b4c7be5275f0745dd6b514743c612c3696b7f40c045cb6f,425005.578379,circle
1893,Quantum Key: 5dbd71f7adc17d58290ea9419298c9375ddf505f7c4ad1a243ec9ab9029a4c4de195ee605a9a83a39559bcf4fd1b48a8215fa238a47f9f73a03b2c9f01fccfdc,201316.870948,ellipse
1894,Quantum Key: dfcec97924232c1c891d1037839b255404d8b43f8624c121c27ae1cc901d00f0e36165ceb1d0d7e21d4677735750a92ad76a6327966cd8239d7b3bbbb0e0b539,281709.538136,circle
1895,Quantum Key: a351353c71fd06d8951d8aeb5e92ef9764dbfcd0ca849271fed5fe73a6ad2a92ebf3d75726916b2d9230a0e8dcd5c5b1fa803c758372c40d33ab97e80ee6b3c2,362919.271320,rect
1896,Quantum Key: 73a57ffeb89224c5650632f7cdae132f7ba9dc57ff7ee7f72daa730c1fc74951a5bbedc9173c26176fa83a87c31301f51e0f77ead48bc4e51382ee53f1ad6086,143558.968893,ellipse
1897,Quantum Key: 563c9832f0802c9c64edcd810542c0b3f996309bd023600f69345218c226e787f95e6b702d971906cf19373235305af169e288c04cde6f4efb5333b83e4fa109,100095.823308,circle
1898,Quantum Key: e7f5db833a50eeec43d7f69bf66e93db7664ad622f4c3d60cdaed63956a237497e480f76919eac99889fb95bf1787530e6f4e45d276f5771bcd5b5054447191f,385326.279303,circle
1899,Quantum Key: 82254ba2fd7f320959e1b054953832a8c1d32e064403a9f52690867900292f8bf1d975a84c021d80fe4de632ef4398921374fd777a4662615fb2ffca5fe59c61,204927.433189,circle
1900,Quantum Key: 7afd1e09e9e458e0c6fe47c8966a2b7a52061a53dff36d33318b3cef14a1254915ffd71236452c194f2735cdd9065bb68bdca7a760ceb814786ef280c2fe2f42,12049.002384,ellipse
1901,Quantum Key: df9c95a09bfe63d9e5a7a556130906c7e08f201ea17191a5a3bb2c22cb639799e96f1448921976687010db70019aa21c3815593a8a6a7c396a8a6cb57f705bf7,362144.175890,rect
1902,Quantum Key: 5174cb11182ac833f5f6444d0952e72304ef94a986f8f16b04e05a1ab3af89065aabb93a494e57b3df10cdb30e5499b7dd86817d6a7c386a1a7ae056bcfff1e4,250620.139449,rect
1903,Quantum Key: ab5aed194d5ef798588ac0710008a4c40fb0c43bfbc2bba8ab2a46b0f51b640f549458d426a0e0b363dc4003064a2f83f761be2c0f5921b4684933e121b369e5,638518.708104,rect
1904,Quantum Key: b1a59325b6be2c18f724247d70eecdce278187382fb865c3e1b63477aabe1cc4efe97db351823975a8d77a7d3a9652a25a0acd699e84d266c5fe7c8d1728824f,33949.732207,circle
1905,Quantum Key: 8b266e4b0582c48c2f4eb2b1f76e8bf679213b413e424885ddb013826d731aea6da0e598418ff266cc9f8bd90d2cbff3e5706082661d344ba00c5f3ecd225714,587407.368934,rect
1906,Quantum Key: 013b6575cab89c4e0b483e0808c6a1510074056b1d84ee25146ad17ce65060560b3bbecd59fbc29cf7c95bc376b0745d5cf330b5774850c820429c5e844ada17,114860.233031,circle
1907,Quantum Key: 7f3301138a059b5ce2e696ae01e2682acb513a641e11bc316b367601267e701861db5d3aa00cd5964c6ab4bd54fa6eb3300fbb4450e5738dfa67c055a9464b50,234546.652908,ellipse
1908,Quantum Key: 467f6e8449cc250a15554cca89053d2eb1392a9b27ae4c18b295d90cba5f3f27aaf07461a1569874b5287ac6713dba513d0419daa7cfa8441ae858bcfdc87929,472367.396212,rect
1909,Quantum Key: 5d7f21cdad3ee185471e0d67b8a3099e435f9a334e27ef3c06272bd99422cabe84b85a213d4dad7bfe0aa73377734bf67fdfe828bdb429cb11b493db040beaac,511995.398938,rect
1910,Quantum Key: c777c02c127ca56459cfa9106071d426d34cd1a74a42a4a1480845a0b4f0d6d541eac7ea54006c57ac401774313e46802b975b0b2a4555e1049cfff04f3c008e,164016.925168,circle
1911,Quantum Key: 2fce31a82e9f0796dddec931f4f03d1914e93073499a32ba4483db644ac78d883486d72a41d78f757beb280def758d8ac330659d46ef70827d48916ac4bc3ecb,109562.759881,rect
1912,Quantum Key: 96b4b17105547ade29a7d565b2d1847982c41c0eeab2a2dc6553dd8c0c379061a864e65754249230ee295b47705e4801f0b69af2289b287c0fcffd6a3b69fca9,319041.509573,circle
1913,Quantum Key: 8b7298bba18121741615556ad77f6a7487299651ab36dd486bafe714230f671f4c8bb545e72519ce9b1838fb54b1e347a629072c4e3b9b6428122e80f85f3b15,491208.285711,rect
1914,Quantum Key: 094a0a997d2f14830f1472cb64ee8ee38f043cdc3c1ed24cf7fae9b2f9148e37949ca7cbf5b742be2f27aa33b7bbe9927f4414c4b569c2cfab141d77989b8a0f,156861.695051,rect
1915,Quantum Key: e0b0799a6eebfb9bfeb1a45b74d75519d2d94c28567745c7fe6db601634baf1c5483889d9fe7d9ac340c72f06c412c9b9d5949b579704765fa2ea1ef9d83065e,265787.701516,circle
1916,Quantum Key: 5cc74a6b78a786bc4caefae5a8134bc3376ad989246a40eb25cae86800e23abfa57d5bfe270b0044dcd48f60872626a20b63d760c6a773843ac196d529752070,214502.558207,circle
1917,Quantum Key: 34badfb5c365be725e2cc3fdd36a76eb2081deacc90cd05721b09ae517f3690a6ecf9fae2531c61805764c3bd31f21da1198edd1b7ef2447489ff44ddfc27d25,202773.864458,rect
1918,Quantum Key: 555cee84452e407f94f821a759179af7e187e859617de795756e32c115c4351348de3aa12ebd11bb2dfaff9f26b9ba7cf57263e26a6aab371706f22c3fbd811d,279435.818151,rect
1919,Quantum Key: f678dcaa17a23c0864f135f09239fe470d2d341e591797533ffc9fb1fed8c342c5354199d0de51fe3f594a2e615fd07798c1cde96dbcc054150e977ad696fbf2,338078.846142,circle
1920,Quantum Key: 0e5e845eddb93694e816243f6e97e248455b42215016e7dcb577f7be0e18fbc486e8599f568ed1da743cc317589b67efd7b77f753928c421d6b55d5df010fee2,487147.218131,rect
1921,Quantum Key: 4e5a6bd5e23df2bc1f803fdedcdfcf12a7ecbc7e11901555165ddd009abf70ce2e1817cc6f51f3fe937ff600aa96f0d4a9415f0c7930cac5e67f2ac9431029e4,433704.876465,rect
1922,Quantum Key: 4fbf02afe97d614ed0b3d7b6e42199fa4d311c596118b965a153c8bbc7b981368ad7f544b191f9894980be852c476a7dfbfd4f7ecf21ab91930ae755c9a5bd28,169512.051061,circle
1923,Quantum Key: 97f0c8a14193c6c17b09cceff1771157f23f8e10d5a96be21619575116949aa4d94bc91fb8d7f05062722c7306bca8c1fbe2331bc1616549c335f56d139ab436,386302.312541,circle
1924,Quantum Key: 9c5f647eb2c917a23dcd57e434bf24801ce49548209bb0524afe33c823cba3c7159e51f46ddd80811f96e168e6e3dc6136ad120b3d5e3e14391e1204a7efb0ad,182855.277434,rect
1925,Quantum Key: bcb45cb99cb0344b71e6abeb50cd85bf002d0978d4c976fe60188b78c70631af9594874558479373ab4dd4b45b2d23ef25a69903fa1b1c06032d7620bf4b7d86,449000.215069,rect
1926,Quantum Key: 2976c66f7d9839219256a82b33887549c0941707dffb107c4dfeb29b368a9898567e16a5d5d69ac09fc03647b98a81c15a4f7c739d759318bd1b17badf5bbbd2,242989.258269,ellipse
1927,Quantum Key: fd8b759cd47c38d68d319a99b872ae86fce9a3f97e1e5bc50f64cd037a994e11dd8bffff51e23d56a0c2a29f2c9d77267f32dc70098d0460a2b025eee6ee92f4,404400.587568,circle
1928,Quantum Key: be61c54d0085a9c9a9261a5b5c8a0d188582c0ac2c99203664536da7cc6796f1cdaffb3e8b81e7180aee039bba08aa56eb03a725b5203a0c9f568e6aed978880,211126.618905,rect
1929,Quantum Key: 5ffb33eb20cb17d051c22fb138f9cfd06a8ba1e356a0ad1e0b8d1c490f1d0f986b3bfaabac89d39a6284c5134e7c79b68fa8b90c91f5529a1060a18a14862213,55522.943395,ellipse
1930,Quantum Key: d33a623466f722843f34c94778ba1b6b7ced74548dadccd1c004e8a59724f8e3ee0844b8fded2fbca681f2f2edadbabb4839234f5524088e545077891b7adefc,128389.429593,ellipse
1931,Quantum Key: 54e65a6c88ca71e7101214cf8c12eb9de03a939b27d4a206c918fee62cadf4f00a069120746cecb223ab00dc246066a8d0c3612621ca9c5572dc9821690f533a,515487.411400,circle
1932,Quantum Key: 1cf6af32ce9a7bd4aeb5173448b68625792bc0130fb88716793ec9573423ac87fcb7d8e7a0a09ae1e5d7c4efde810b80d5f2b49b8dfc82f83c95e78857b90075,44344.968022,ellipse
1933,Quantum Key: 283e4ff438dbfb0c512808ead32e61e305f2a9ed6a8c75840c1c84dbd29d0ac02a590db3c15f5050ed7561ad17b698f8b144645348bc1c5437e64fedb4be8088,0.000000,ellipse
1934,Quantum Key: 6975c7f00c170adad0b29523b3b0dfea7edea828584e3b1e00c2a70bccb486f78a96d862d4069be012e9a7d1a15e4887ad01faef8f1c9cdbb3bf7e96184bb660,494944.165123,circle
1935,Quantum Key: 52c54455b5a069ce3535a34f9b8709db4fb0b14f68c9718521d0f37987f04a058c54c70af309bba94339f7564843b0ae0a597e47233875781af4de0e50151b16,42160.606364,ellipse
1936,Quantum Key: 0a728db8e0c1425dd08a2c1df4cdb3d34debc9f289fab429210936a830b418d6263a52f917ad1305aa3a29ea0336202837e79e46ecfe8cf6775590c5c06c52cb,649799.820602,rect
1937,Quantum Key: 278be391d812176e1ee959d0300111c78d4e202f6c8429c2d04fd8ed8411ff43fdf1f9bfe8733b877fba665bf62665aa3dcf05fb64a7a7670e309330d9e15147,0.000000,ellipse
1938,Quantum Key: 4d3fe9003ab0770447fac9782b15bc4f3bc16835f3b023df43498082796858b307cb4a03668eed43d8ea942d1dd5a6d308a4c0e1c65f981bcff19773a8904375,195306.400567,circle
1939,Quantum Key: e052a4119d179cbcced8b08b354e409acb94e8de3a2cc240b6ca36ff4a80df42dd8aa1920e51ad137ccc90c5ec600883e62268d7449264bd6d280cdfdb3db148,512036.584848,rect
1940,Quantum Key: e17885eeb5b2994a57bf8b1e651eba3ad9bb5369341d7411fee6ed781834070291dbd1ce8c2c67bfa241455dad7717cb3d9c3176b8bbbdd738a70f382bd5ec84,723939.666914,rect
1941,Quantum Key: 689dec2fdd40037502f003452e032f279336721352d1caca88403c95da1c1cd5261033ffaa989649af138d15888486fe9428074ebfd0d36f55a1328eb6021a4e,195.464626,circle
1942,Quantum Key: 87428b3e2fececd27f25a858b974b2939c174946d034ac8c6c9bf1f9ac0c56236f49fa9c5254dd7354c2606e366111a47e2c1e62f45b9a9f902f8d5038bf8cf1,470590.560673,rect
1943,Quantum Key: 60f5df6532a58d2dcd711614b74e87c92fcad0747a9b2089d78bfbaba1ea969ec9dd01061f5246f5799d05b1cb0faa7b35c03784454268b741595d765a2a1671,426651.166603,rect
1944,Quantum Key: 01669ba068bfa7e7b5423c161f189354ae4e42e9f1f885757b6de191cbe0614dc9ae041b81c4c443c57256225307c55e70ffd049488f04f0d4a674cd79f13924,68646.796447,rect
1945,Quantum Key: fdc88135b6764d88e398e6fb965b0c6fcea89d51b2257038ac65dbbae93dd7c3b3400b35144b6af0e50fed712cf5ad51f8f1848d58d6009d059730dc45386c1b,0.000000,ellipse
1946,Quantum Key: a68226c72eff6efe95b5aac257f8de1322f1d296fe899daa9b39f08969829b43775c00a3db726e5962d603a2a54f5c657ecebdba1cca2099f35fb13b861a8612,20728.237695,circle
1947,Quantum Key: 11ed3086e9d51f72c2d5aee834eefeb2451dd6c5f6dbaad5c730e8eb155967b45412722bd10dabc7d4af743694f619b4426ddfa0929bb3e1178d4a5b5d8f293e,446439.048079,circle
1948,Quantum Key: 2433ed774a9e3a84fdcc8d132aeb07ff6a12c9e4c6de52695b4850b12995485235bf884ec92b0dbf421f824225dd21d8d080311268a2a56165a6524d7fb9efb7,184394.766481,circle
1949,Quantum Key: 45fa8d4225a9f4355e719caaad76d64a61630b27a9e6135e29d1178bc74789553fc835d8eb251a30dda539e02cfcfa9e3dbc56c90929fb865c89b28cfb57e21f,127434.320859,ellipse
1950,Quantum Key: 04aeff5ffe7bfd5dbdda0a8d8bf59e2136aa69f408ae3cea4cd7326c517d31bd1e32a3f7078050bb1a2e6a4d98468ea593ed6230c1c22fb45b4d0ed75dd012a9,108299.315312,ellipse
1951,Quantum Key: 93ddfba50f5013946196ffa8052337271ffe3866a089b53cca49e06389aca164006edd70f1ab4d2df1b35037ce7b68d8b4047004ad0fab6ec3d9f34f27933d9d,120186.349953,ellipse
