ID,Key Generated,Entropy Value,Basis Kind
985,Quantum Key: e99dc62ce4401af83475a0895bc066bae56417ae9c519980df62852319eb118f,Entropy: 2.10 bits,circle
986,Quantum Key: 2c151ab6a9c1d5497505fef33351704a3a1a50459e9f49baa59cea79d2d62db1,Entropy: 2.07 bits,ellipse
987,Quantum Key: 48835144a546bf025301ba88c9a0872953cece0be49c72bfe0b6d67dcbac38dc,Entropy: 1.98 bits,ellipse
988,Quantum Key: 23a131fe80f251d75fa5e5dcb327d3ac79831c85792672d355f4ab2eadf6126c,Entropy: 1.77 bits,rect
989,Quantum Key: 8b771b4d785460759ceb6c7e4eaa8f673bd952f8d6c7a86019498368e3debeb2,Entropy: 1.96 bits,rect
990,Quantum Key: 0bc9ee92a8212c79c3115549dd276ef7b6723306597c1e2c1aaaafff33cd7b6d,Entropy: 2.07 bits,ellipse
991,Quantum Key: f2ce0fe8c30b32157da4bc37d14e685fbdd64a67e6ea88805874ff74a919bcc7,Entropy: 2.08 bits,circle
992,Quantum Key: e47fee8b30ea9b6874ee25214a713a6ff6ffd347524a50224235e1eee17d37e1,Entropy: 2.07 bits,circle
993,Quantum Key: e8580ec229a7bcc617f1863d76138d2d9639e74fd1d2e23fa2c1768622e06edc,Entropy: 1.86 bits,rect
994,Quantum Key: a42ca7ac297c5ed94b1495a05356c3a8860bb127daaec8b9dcd5f7d969a0d6d6,Entropy: 1.76 bits,ellipse
995,Quantum Key: 152bf5d844bc79340b6f8fd00d115526f920379dba3906cb867a9049d16a2f44,Entropy: 2.08 bits,rect
996,Quantum Key: ac8ef59a97d622fb8a4598856201083ded1769c31abd80b0c34b719000a0cef7,Entropy: 1.72 bits,ellipse
997,Quantum Key: 0eca92f18b9816b4891efbb96c4a0f7fa0229599d60d882ddd8631a888fa3f37,Entropy: 2.06 bits,ellipse
998,Quantum Key: 59f5aae3cfc56979d0959c711a772cad623835bde1b7f97c9c05058b9e2c53d8,Entropy: 2.08 bits,circle
999,Quantum Key: ec0c9e50582ca01aa060a11728f7742fcd223e99d172e76ca76e6ca354b2326a,Entropy: 2.12 bits,ellipse
1000,Quantum Key: bdc7733d0c1300a49479053c723859c4b29ee1e8050b922e86e94356013aea06,Entropy: 2.16 bits,ellipse
1001,Quantum Key: 58edc9cf3f7ec0f6fe40b144c62fc75349ff8a0c0a9552689bca3c94777f7212,Entropy: 2.05 bits,rect
1002,Quantum Key: 3058a9796f50fbb5d22ec799d49a15ef22095a0920c72cf46d70b7781feb772b,Entropy: 2.07 bits,rect
1003,Quantum Key: 83221496079aa9a944807af0538ab369702c44c9ff8a52e29ed582eb2b04b439,Entropy: 1.86 bits,ellipse
1004,Quantum Key: 6c76c747118c58dcb640b9710ef1333fde03084d4b5d1bffb48e6751aeb95780,Entropy: 1.74 bits,circle
1005,Quantum Key: f606eea50033396f6926d8e6cde86c26672d5735d7477010683d498009db49bf,Entropy: 2.07 bits,rect
1006,Quantum Key: 4c27186d1e2013e452e09e326f779ed6862fa602d7838d1b2069fe41c7b9c51a,Entropy: 2.12 bits,circle
1007,Quantum Key: c7bb8fefd26b736c0e3a6bc506b93aced714fbbf0b76e0d1f253cb52e7e074af,Entropy: 1.95 bits,rect
1008,Quantum Key: 881cc0fdb6050943ae37ad7bc04ce8131eedba45ab826ddc29c7424a82a45bca,Entropy: 1.99 bits,circle
1009,Quantum Key: f42147a0dce1ef08e602e288fd5ca9fc0397526e5b5431021fe0bf5ffd4c6f82,Entropy: 2.14 bits,circle
1010,Quantum Key: 10df0c3c7804aea8cd0c7fc002ca55bb96301b10bbb317d73f4bf37819ec6a8e,Entropy: 1.95 bits,circle
1011,Quantum Key: 39fd53a8b09e1919b29bb0e3aea46fe8c10a0ec4ed69802f149b3ff1db929801,Entropy: 2.04 bits,rect
1012,Quantum Key: 94cc3a192bb13bdaa07c6635334dbc898a69b3002b6a24020ae15391889b124b,Entropy: 2.12 bits,circle
1013,Quantum Key: b26eae32f36eb891dd8ba1c83a6b3c2e44087e299fc5e074c9dc43ebad58fed3,Entropy: 2.05 bits,rect
1014,Quantum Key: 6d7a1ebe55e57fab857eba5912a7194d8acca5117a286a109cffcd2d3ba4bd96,Entropy: 2.00 bits,rect
1015,Quantum Key: 860cf75363e013e64540a8d14ed950a382e6f5b7d14036ec7e7f5101210402ad,Entropy: 2.07 bits,circle
1016,Quantum Key: 7f0750ad2afdb227f3bde0f5a5fc6b5de2136b52132689e7da475c89e0807417,Entropy: 2.08 bits,ellipse
1017,Quantum Key: f2efd7538a8d98687af0d81a622d710e49b463994418e7ca5f511da2fefad2d2,Entropy: 2.08 bits,rect
1018,Quantum Key: 4e3ccc6b4e0f40f89f1713d996f4c2304b73b90466c78ea8b3a81c50a37216e3,Entropy: 2.12 bits,rect
1019,Quantum Key: 6ff5673cc0cda67c5cfb852fe530633b579dcd6ba01bfc9dabe440cc65564a19,Entropy: 2.01 bits,ellipse
1020,Quantum Key: 8513754eda77f3718364140cf9dce3c6cac37907b5240de01acb49f1dd8481ab,Entropy: 2.06 bits,ellipse
1021,Quantum Key: 1d4f2d115df509415a543ad8a7b5da9ccf57f4440ed5b48587732615406e544e,Entropy: 2.07 bits,ellipse
1022,Quantum Key: 021dee1033bee43d52c46811a327755b097d30d2517c825737b9888e5afca3b2,Entropy: 2.14 bits,ellipse
1023,Quantum Key: e3b845b9e212d3aa7b877c46457d8eab5b8d0769d0e21dfbc89e099fa0a3e56f,Entropy: 2.11 bits,circle
1024,Quantum Key: 36e2d7233eb72123e110fe415c45bc569413bee56597ca01d14692338c004529,Entropy: 2.02 bits,ellipse
1025,Quantum Key: d895245610cd1ea332b031f4fd6d65914c80f98c5ba00f094727be7c93ce3c46,Entropy: 1.94 bits,circle
1026,Quantum Key: c48db88b3a0fef55a55f231c5f0b690ff16e12920a757069b41c00324df3c916,Entropy: 1.86 bits,ellipse
1027,Quantum Key: dc4035ec95f0db57c4e16cd38c0383b5609ee62d51c89a5314c78e8ac5540a80,Entropy: 2.05 bits,ellipse
1028,Quantum Key: a341bd8352dc3818194171105f3321035e7f2118e43770de23eb3816aad67f6e,Entropy: 2.11 bits,rect
1029,Quantum Key: ce7e9f6196d263f42a16b2d0394337fbdda3f2c0f35761b39e81f772fb3cfd55,Entropy: 2.08 bits,rect
1030,Quantum Key: 58c85a7567e6037ab67ef3aada1c8485e50580c56bf995ab4bedcd2548fc146a,Entropy: 2.07 bits,circle
1031,Quantum Key: d01165be4e68f7144fd6e3d8f4661e1ea14b326946fd035bd26b0b99c5e57ee5,Entropy: 2.10 bits,circle
1032,Quantum Key: 695eea4011d71ab3b72c420721c36e88d53263a3741396d0c79988babaabcbb1,Entropy: 1.56 bits,ellipse
1033,Quantum Key: 26077fe342056ef13d7267c35d1f89f770ffcfe583f1e792cd923a41fee8577c,Entropy: 2.12 bits,ellipse
1034,Quantum Key: a01f438caaac0b5032a9431fc2cc916d300896dcf385afe7dd058e816bd1545c,Entropy: 2.10 bits,ellipse
1035,Quantum Key: 772a26f5814f099b7149bcc79bf5b840d115ccb7cfaf751a049209aa1d845428,Entropy: 2.03 bits,ellipse
1036,Quantum Key: 027660f530f0004a76eea1867c64068c8cb9c90396be2500f9802394372f905a,Entropy: 1.58 bits,rect
1037,Quantum Key: c59f5dd620388049687eb6d9f161c8e3e6967bac4c3256260c612fa45a3f8f84,Entropy: 2.04 bits,ellipse
1038,Quantum Key: 7b3c21217e636e9371289e5f9fbbfedf30909fecc301787c30b9982ce1129155,Entropy: 1.96 bits,circle
1039,Quantum Key: 3a8b2c64dff63df77e47bd62f2b05aab38c45e7d8b39eb840083fed59b38b68c,Entropy: 1.98 bits,rect
1040,Quantum Key: b32c42e2a4333c6eb3eeff9d461890f443ca3a17390909959e920b474c3a96ce,Entropy: 1.82 bits,ellipse
1041,Quantum Key: 3ff06b9ecbc60d30acab725d422ed5a42f1b4397b9ec8ab70f68724edb3f1549,Entropy: 2.06 bits,circle
1042,Quantum Key: aa8e8f30908783e6b8a476c3c0522d9ac896501380b16f158dbe6a5329f340cf,Entropy: 2.11 bits,ellipse
1043,Quantum Key: 9d9a88713a6ec3fa0b8ba2ae7f08e5e109f39e427155d311b69dd2cc47a69a58,Entropy: 2.10 bits,rect
1044,Quantum Key: 1cb399c7e96273f326fee972d420d09f51c4ad709c2d35fd5f5aba0061d19ca0,Entropy: 1.88 bits,ellipse
1045,Quantum Key: 1ee68e7384fbecafb083be198d28ceae57c088fa373c8fdc0b8234abef936eae,Entropy: 1.78 bits,rect
1046,Quantum Key: 945e5328b622f8e4bc61f9e62c20720538f08ff1ed9309ae397b25234ee373c6,Entropy: 1.92 bits,rect
1047,Quantum Key: e6e2dc58240ac5b66655014ad8ee12c3dea2e9400ba24c5ce7f446e7f9b15f25,Entropy: 2.02 bits,rect
1048,Quantum Key: 6b88ca6e3ec3475bf38194c40c744d03febab539599aafb1e970bcceb67983f0,Entropy: 2.15 bits,circle
1049,Quantum Key: 3fd77c472061a49bf4877d88cfdabd2db2bc892245f2626d3228fc91613707a7,Entropy: 1.99 bits,ellipse
1050,Quantum Key: 2e702cbfcb3a024f93615ae52e1afe32cd5c6e8875ddfeca8dabe4d16b3d76dc,Entropy: 2.03 bits,ellipse
1051,Quantum Key: f4024d87cca017dba56ef0d56bd1b70a52e7831266bc7d21ba00cff7d7d4d431,Entropy: 1.89 bits,ellipse
1052,Quantum Key: feaf4a55e6e0cc40985b3ba2bb9ac7e41767281bf4f8cbf8040c58bdcc7cdb30,Entropy: 1.91 bits,rect
1053,Quantum Key: 528245f77bb80667564c12adde27845af9c99dc664949ebb4faab6f5b314f0da,Entropy: 2.03 bits,ellipse
1054,Quantum Key: 8f4475220b38e85360a6f1d7b5d17c168e95522cbc9db5f61a0c9edcef350cfa,Entropy: 2.10 bits,circle
1055,Quantum Key: 00f4e979ab36b0e62deeebbac146cbd702a057c938468152d96cab8491a4eeda,Entropy: 2.12 bits,rect
1056,Quantum Key: 9f5ba44fc24a432a3b7b9a9e31871d74da47f140dca36d94d269a971e4999c48,Entropy: 1.62 bits,circle
1057,Quantum Key: d6638734e905c6f24248c4d7a31daa451c77f8dc5cd9ed74d3b1611533b0f74a,Entropy: 2.18 bits,ellipse
1058,Quantum Key: aa68c2e857197604a11655d8b2f608ce1aa351d7a8eb8308a088ecc020dd35a3,Entropy: 2.08 bits,ellipse
1059,Quantum Key: d97c26a00d5de4b001e1ba2fc37dd54f3d7fb8f93d0452643a14c4e11dd43d61,Entropy: 2.10 bits,ellipse
1060,Quantum Key: caffa4806dbd045c940ecd2db0a07c7b4598005d8e4595bf0acd1d20c9c6f8dd,Entropy: 2.06 bits,rect
1061,Quantum Key: bd099379b09219743071f9b7beb8e7915f010a8c45dd5d0e6455474c8e69b14b,Entropy: 1.62 bits,ellipse
1062,Quantum Key: 258643c2d530e925cf2733d080a5e7654b73b777b9cae5f309a292bc298ba5a7,Entropy: 2.07 bits,rect
1063,Quantum Key: 231c287f943076c9d8000f1712002b076be375c814bc5ef2c3a546e9966d3e48,Entropy: 2.05 bits,rect
1064,Quantum Key: 5b2a8df4d81b925cb226184e73e563788d19d5811c342507a9ac1824ff278f14,Entropy: 2.09 bits,circle
1065,Quantum Key: ea812ddb79bcc95fd64b67b44d78430059e4c9abea3284675176098a70983c9f,Entropy: 1.98 bits,ellipse
1066,Quantum Key: ada3f0537443f600081c2506b12259950a4686128e953e2c42c9f204c013fd53,Entropy: 2.05 bits,rect
1067,Quantum Key: c28242ccdb7333789ebaeb702fff2f5adbbaf8e5d90a4c3b5fb22c5a9dddcf3d,Entropy: 1.95 bits,ellipse
1068,Quantum Key: adde49526d2835c5b62c0b010b51a7cedf7faea1427a01f659f76118dc98eb40,Entropy: 1.99 bits,ellipse
1069,Quantum Key: d583f6e2c631495ca5529fd670fadabda5fd1640efe9279380d51e100ffe5777,Entropy: 2.11 bits,ellipse
1070,Quantum Key: d437f5a5d95222dadbe76788beb47d0373a2e1c21c03b5a8011e2fc906f52bc6,Entropy: 2.12 bits,circle
1071,Quantum Key: 0a9a0f16d4bcb6ec33cc838bf2891b4f98dc5dadb19a6db664ca616bb9049203,Entropy: 2.13 bits,ellipse
1072,Quantum Key: ce0b4ddb0fbca9540cb785ebaadbec5ec9723566983ff7570a86de571696116d,Entropy: 2.09 bits,ellipse
1073,Quantum Key: 2a3403f99726649f012fa2cca0582c08913a67d7bbc672e18edabc913e66a79c,Entropy: 2.02 bits,rect
1074,Quantum Key: 754640ce0913274df71cfb88e9b5b1a7178b9fa870040b767b745dcea49a4f85,Entropy: 2.04 bits,rect
1075,Quantum Key: b6659d84ea4ab4468dd682278f9a25f6fb3e44a5d2ba5b4d8ee82a78b6de8324,Entropy: 1.74 bits,rect
1076,Quantum Key: 7520c291a8e0c893fbe711c814d2abb256b584e76172ad80c2b3150b1cda1c86,Entropy: 2.06 bits,circle
1077,Quantum Key: 8623bd1d501bf76228f8e0b0aa15fc34be057f4272b6cde35d2f2da408c2ebf1,Entropy: 1.92 bits,circle
1078,Quantum Key: 91ae67f428ef93f69caac8a508aa6e1fec2c30cc552f83a7d036d75de68d852b,Entropy: 2.03 bits,circle
1079,Quantum Key: afe9bb7a78c1fb564132c4cbe6a93ea74bfbd10c9b4cc10609d3cced71e707f0,Entropy: 2.06 bits,ellipse
1080,Quantum Key: 1907ac449c98b9b6da07a1e47ddb8d6b5afb2c1fabc72d7db2f0c41f9e106e96,Entropy: 2.05 bits,circle
1081,Quantum Key: 9249cea9a98405aada79573c8973114d6874137529b5d2ce929649a357de9ac9,Entropy: 2.11 bits,circle
1082,Quantum Key: ed89d15639829809ba32cda06767fa38882840306e731b5a6d8969a85be4387f,Entropy: 1.93 bits,rect
1083,Quantum Key: 891e575aaee60a83f253e42d211a12e1116aa46b29ab8861d12174a7d96764e5,Entropy: 2.07 bits,rect
1084,Quantum Key: bcea15b3de76aab32935f623e5fe7225c78709fa269af34169389b7538f87e15,Entropy: 2.04 bits,ellipse
1085,Quantum Key: e4a6e94654dc54170f8c2f53ee5e4e2be94532221e66c0dc897af9a75cebb6ba,Entropy: 1.92 bits,circle
1086,Quantum Key: afec8cc71dadf9c580f97c8ed8210c68028d58667a16c78153b9afda4eb08083,Entropy: 2.09 bits,circle
1087,Quantum Key: bf27da4b7f81f5c181e233b33b6b398926a042b0a0ac3441d5d88f39bb90eb12,Entropy: 2.00 bits,circle
1088,Quantum Key: 20fe03f263d8ae9167807e22e485abd38b09a483bb74e17e116270a437165392,Entropy: 2.01 bits,ellipse
1089,Quantum Key: 939ffbdc44f32e7614f89ced59a4293619cc76fafe39970f50076c15bde64031,Entropy: 2.06 bits,ellipse
1090,Quantum Key: 22aa097d7d377252efdfcbea20a58e0ada4f64bc1a5a02f328a7985a44472a23,Entropy: 2.06 bits,rect
1091,Quantum Key: 8990d4dda5494f8f6aca0e914470b3020c40dcb4158fdba0e7b16a68e18ce7ed,Entropy: 2.00 bits,ellipse
1092,Quantum Key: 30d0f1c911208bd184c3421bf24cc0faf4b932f6d07e8637e5dfb5fbde3583bd,Entropy: 2.10 bits,rect
1093,Quantum Key: 525e7c1065d39ee7edc6ea928f38c682900a6f60d22f28ed6ba0a8bc3284c604,Entropy: 2.12 bits,rect
1094,Quantum Key: 0a71583c59a23953766d31d6a79b450ef43976c42c3c8add1a0a6dd9099cd6f7,Entropy: 2.09 bits,rect
1095,Quantum Key: 82dd64d0d5001c7858980c80d828585b7a03dedb57b500e29c6e764c188fdd52,Entropy: 2.04 bits,ellipse
1096,Quantum Key: 96bdc306e9cd919e269c9ae509e640eb622eaa531a1439348f4c2aef058466c7,Entropy: 2.05 bits,rect
1097,Quantum Key: feec944359f8286266f55fe1dfc2abe34277bc558c65becfb57c3fb21cf346b9,Entropy: 2.11 bits,circle
1098,Quantum Key: a97aa1777735f75c7948124fa6f84ca2a4b490f92bbd4c115d0d9570d631be52,Entropy: 2.05 bits,rect
1099,Quantum Key: 39679afeb64bcd600819c790379c1167bc823d9e3169af48c2f8c13823670f8f,Entropy: 2.10 bits,ellipse
1100,Quantum Key: 9f889bfa6c18b6f26ac14242254f677a42628519a9a41e7c053cebf1c4f8495c,Entropy: 2.08 bits,circle
1101,Quantum Key: 2d47342ba389d3224e500ca07de9e4df73196388220c67042c5ddf803d0edd8a,Entropy: 1.96 bits,circle
1102,Quantum Key: c61e7c323b8a600e87cd90a56e6c42feda81137f891189aab5916470d85deb95,Entropy: 1.91 bits,rect
1103,Quantum Key: f54e5faf53e50473768d7f117ba7b2582e9fb69cdfe7698e660199aed673d7f0,Entropy: 2.05 bits,circle
1104,Quantum Key: 2b2dcabe06fcfaaede6bd5fc662bb52c7c7d35a47f2a6fdb435672fca21cf471,Entropy: 2.00 bits,circle
1105,Quantum Key: b7aee51485863cfa39557495c24a2708dc1b447d0306faf7004b29caf0d21587,Entropy: 2.07 bits,ellipse
1106,Quantum Key: af2a523eef6c1f50e39f9203d0c56cf5a627b412d5251d619ac3ae367c76abce,Entropy: 2.07 bits,rect
1107,Quantum Key: 4eb3d1157a8f849b607ae3fc95db0c82fd307ab499d7dfa668ab9d135a089966,Entropy: 2.03 bits,circle
1108,Quantum Key: 1ad7cc9692bdc1d37b0ac90e10632a1734b84513a4566b3df269118a0a508b6c,Entropy: 2.02 bits,circle
1109,Quantum Key: 2cbea386e2bb0240e91fab6b95d1f73088ee5bf9e546dd945bc40403560f40b4,Entropy: 2.02 bits,circle
1110,Quantum Key: 025487091bf74473bde89ab92d65d3f98b97f26bd4ef9cb58f4f77cb12775caf,Entropy: 2.05 bits,rect
1111,Quantum Key: e046e50e5453d02eaf536b1471238dea3aff12ff2847a3e2707a959aff33e228,Entropy: 2.04 bits,circle
1112,Quantum Key: 3f08bb77c864f917d5fd490eb5e0d33c59f06f891a08fd2d855563e6719c8ea9,Entropy: 2.05 bits,circle
1113,Quantum Key: 66ba2c93f56bf9d222ba85530ff3f87ed140e0a95eb2e1404cef05bcbd115cfb,Entropy: 2.06 bits,rect
1114,Quantum Key: f8cff594fcf6b5d8216edfc7b145cc521ef4cc10783a6a09ebc80ede64d9d130,Entropy: 1.94 bits,ellipse
1115,Quantum Key: 12a955c4a2cfc1207266973d6385b927bd28251c71eb5adb577867300f1a5065,Entropy: 2.08 bits,circle
1116,Quantum Key: 54f140724b57fe66f6c754b9e09195f00eecd5dfad8026965d3af64308a7d933,Entropy: 2.08 bits,rect
1117,Quantum Key: de4e50976924b5bc1736e6227e6c9779d5cf025b2b3a897a12f8f89008dccb55,Entropy: 1.92 bits,rect
1118,Quantum Key: feb545ca4ddcd415bbfcba4ac46baf5e9c19eefc4580c3f3e0d84cbb21957523,Entropy: 2.01 bits,ellipse
1119,Quantum Key: 2c5ec7f70b8ee21901fcc59eb05febb5dcf1c3c052c26abcbc6ec98036190624,Entropy: 2.07 bits,ellipse
1120,Quantum Key: b0c13d06fd66c2df4630274a16697f7a9b52d822fb5ad093fd230c432f5b6ac2,Entropy: 2.07 bits,rect
1121,Quantum Key: b3daaff6ecf52ed817e341e0828c59dcda195e4baac9feb588aea6d1590f871d,Entropy: 2.12 bits,rect
1122,Quantum Key: cb46bc8c99768e2f55930b97359ee103068ce6368a706f274696cb5d27192600,Entropy: 1.78 bits,circle
1123,Quantum Key: 13d41248b0dd971dc1531cb52773a3c0977789bcf732585c2773acba3c134cc5,Entropy: 2.00 bits,circle
1124,Quantum Key: d0675629fd5cdf111d6c0f8e652606bbb12722e8a030a4cd8c3fc3dc1823fd30,Entropy: 2.11 bits,circle
1125,Quantum Key: 5a44ec55cdcadb2512a36fbc5d351299714ffd3f9dd03d85dc6876c9ec887e7c,Entropy: 2.02 bits,circle
1126,Quantum Key: 7bdd9641ef71cd577162ae24a822f22467973b14a40fb4f07e39145a321cc3b2,Entropy: 2.04 bits,rect
1127,Quantum Key: 6e78412a4b5dec3203a44ee44574f565e4744dba057659fc07426513a1b4fa8c,Entropy: 2.08 bits,ellipse
1128,Quantum Key: 01be7a492c2f994c35cd4c5a1276b5101b826995ff288c5a321be5a387d21373,Entropy: 2.08 bits,circle
1129,Quantum Key: 2724cabe5ebc17ab56c39413a00b87c74df450fff065d27173b5bc13480cbbe7,Entropy: 2.07 bits,rect
1130,Quantum Key: cf7132135d3941c385c28f297c3c67645e9722cc1e2715ebafec9f0a0c3291b1,Entropy: 2.09 bits,circle
1131,Quantum Key: bc06d11ccf67dcf81aec2f84f4de6992a9d5db69f98ca43e0adb3642fdafa744,Entropy: 1.99 bits,ellipse
1132,Quantum Key: 8c526c4e91e2966fe0f89157dabb7ea0c3516b42f71cfd7c7bce44beefcae876,Entropy: 1.85 bits,rect
1133,Quantum Key: de87ad6518624d3499f89e792ee4453c91b436981cd5bfb067a862901b014131,Entropy: 1.66 bits,ellipse
1134,Quantum Key: c7142b99b2a7573876a0d836a1e455e461bc324547830fdd8711b26d0b927289,Entropy: 2.15 bits,ellipse
1135,Quantum Key: 5e749ba02b0e8829e038b81a23407f1a0b68d6f9f1bd353b09af257380cdb192,Entropy: 2.07 bits,rect
1136,Quantum Key: 9efa435ff9466027a86d04c5cac43e4e473516b6bb7c7b36e892df186e7bd67c,Entropy: 2.13 bits,rect
1137,Quantum Key: 152caf884400a4869db4e468e749ae9408da0f17f59a3eff638448a3525cbbe1,Entropy: 2.07 bits,rect
1138,Quantum Key: 3927b0511ccff4f270eb13338ea63c9f7889ac4b710f0d476b09bb243f7810e5,Entropy: 2.05 bits,rect
1139,Quantum Key: 8a43ad9184570746550d648d5f3c5edab8d84bcf850da53810d69a7d6cad620b,Entropy: 2.01 bits,circle
1140,Quantum Key: 692de47f7c5c9448787721af2de9c9383612b637251473daf4c7e0eb3a43691b,Entropy: 2.09 bits,rect
1141,Quantum Key: dd2a704c048c9d9faaa215f5f13a3d91930a2be3357e8c3edd0f69e155ccd4f1,Entropy: 1.91 bits,rect
1142,Quantum Key: a30886de5187d7cb6a3e5a197e60baa1a622d908c8b0dbfd5d9ce91116770e76,Entropy: 2.03 bits,ellipse
1143,Quantum Key: 654c2a53079092460bd56bfcec5bc975873060029691de758a0e9dcd2ac7ec65,Entropy: 2.07 bits,rect
1144,Quantum Key: ffc8325ff76f3bd94f15f6d84531a38d8fe580652252f5a72288c817abd260fa,Entropy: 2.07 bits,rect
1145,Quantum Key: c9a6817bb5979966bee200ca6f58c1b009763a898ddf7652c8c357a9d20f969a,Entropy: 2.02 bits,ellipse
1146,Quantum Key: 799571d047c023ceae5f7f30e048d7592ed51051b25fadae6bb1f880df3eb1ca,Entropy: 2.07 bits,circle
1147,Quantum Key: f2a3963041b5381361a2c684a8bef126927f0ddeab45d095bfb2e5652f0dd4ac,Entropy: 2.04 bits,ellipse
1148,Quantum Key: 4caceb02b6cbbb00af2904aff9235eed31d35cd3ee749114af4855b9f001f1c2,Entropy: 2.09 bits,ellipse
1149,Quantum Key: e4081543f71120ed166250854513dbc4e56d6bb952e371e2aade463c1eb6df02,Entropy: 2.05 bits,circle
1150,Quantum Key: 5a380c3feaee526503e0d9f56a9ea8aaac0cde9904e0a89f01a4e8deb1469f61,Entropy: 1.92 bits,rect
1151,Quantum Key: 4038cb1891f5d2792eccc08fc379331dc2412d2454caaaeff1cb9f377dc3e66c,Entropy: 1.74 bits,rect
1152,Quantum Key: 8d1c4617c794588f84ae38a12728208b0b7b774857cd61ebba8ec6821ff95b48,Entropy: 1.88 bits,circle
1153,Quantum Key: a14350b8fbc041ab22b0a01249ab0cdaf4cceff93c360721c82e9064ac13e432,Entropy: 2.11 bits,ellipse
1154,Quantum Key: dca9d078de98f52347211d48d0df704689a03afb9ca1a1e7f1955380ff95ae85,Entropy: 1.96 bits,rect
1155,Quantum Key: 068baf2b75e439ef0b6807f9efe09c38f6eabad6a7fc742365d385c6459eea5d,Entropy: 2.05 bits,circle
1156,Quantum Key: 61d3d24a0f2b41c19bba449e282fe11bbe4a5540a759bfbbd71c1cdd529b24b3,Entropy: 1.83 bits,ellipse
1157,Quantum Key: 36538f42cbb83275d2b12114d9f7c89f54b9177ea5e9ee4ce183de85d1c3a45a,Entropy: 2.06 bits,ellipse
1158,Quantum Key: 0cb00e45fdf2ed8164e2b116e31296f645c9c22d5aa4760f00a662ef0ab535d0,Entropy: 2.11 bits,circle
1159,Quantum Key: f6f3a1408776088dd39967439686f024475abd4beb417263c7d28e28fa360a9f,Entropy: 1.91 bits,ellipse
1160,Quantum Key: 382c6ba6d5045d9b3f6f0c556c10c6cd45ca7ddeb10e33c10663202b6a573f16,Entropy: 1.98 bits,circle
1161,Quantum Key: e68f68d18a71eca7ae67e9715f78ad4815780c656c1d5a99563f5b00c5adc8e8,Entropy: 2.01 bits,ellipse
1162,Quantum Key: efed17b3925970fd80e506e0145d7d678ef5ee9441c02ee29656261b0fc61c0a,Entropy: 2.04 bits,rect
1163,Quantum Key: bd68596d47950628aae4260a9b8012e37445a63e564a08faac8121cb032d90ea,Entropy: 2.09 bits,circle
1164,Quantum Key: 22ce7d047866171eba2a56edadd0a2b3c7cb151193e751e9f8f8a0c5d583ddec,Entropy: 2.09 bits,rect
1165,Quantum Key: e027226c3273676c158c03c09cbe0851bca898a9d401b624ebf6a6a4363c258b,Entropy: 2.08 bits,circle
1166,Quantum Key: d80eb31383d7cdd7e14c046dd4b664761c125bc9d432e6c03f6bd8919d8671ff,Entropy: 2.08 bits,rect
1167,Quantum Key: 727a8fc7dfa49efd6cdf4c05b738d3c17cbce2f9835f06f8871cb539477b849a,Entropy: 2.01 bits,rect
1168,Quantum Key: ff8ad53e517064b050e1c7aeb22ecf8f7b4ed155ee0cd3509282e12959bb5ee5,Entropy: 2.12 bits,rect
1169,Quantum Key: 2de2d30b61f931c698cbff6b43900afa1ad8b8829df2d6a78724b9715344d24c,Entropy: 2.09 bits,ellipse
1170,Quantum Key: 73a4171683d3ff02d47541b286bec760c0d5f4b85548283867fc52b8a4c4a1ce,Entropy: 2.10 bits,rect
1171,Quantum Key: 188e35993555a6ca20511c35e36a57c558106b08b84b3bebe43ae2e2f8f51111,Entropy: 2.00 bits,rect
1172,Quantum Key: a4d8b0890de203ed6bebb057871fd60561409137be80354162f8bb9e0a466d34,Entropy: 2.08 bits,ellipse
1173,Quantum Key: 488eb43c3136dc4bbe877660ba6e13124cf0d8f96b69fb46c4bd96ac4ca88f2c,Entropy: 2.04 bits,circle
1174,Quantum Key: 0b1542f3af1c5f58c4bbce97de749279b6cbad7286b096f5e7dfda324755e90f,Entropy: 2.08 bits,ellipse
1175,Quantum Key: 0a685a3ed1c286e7d7b6fe9584757af32b9f487cb1f4f56c24df9b936be2ce54,Entropy: 1.99 bits,circle
1176,Quantum Key: 296d74a647e46c0f52812239cbc138535528f4484e78ef760d2f1c73e486d308,Entropy: 2.09 bits,rect
1177,Quantum Key: dac0c84e3d78ac8dd069fcd4e4aa60f2067b91819d5db7e1a57b712e501135ed,Entropy: 1.86 bits,circle
1178,Quantum Key: db51cb169d492981314d16b28ee971f73ec2a2226ebe8982c311916e863c3439,Entropy: 2.04 bits,ellipse
1179,Quantum Key: e2a801858077abe827f9a82b7c98516896cce24de4a81898280d364313ede8b0,Entropy: 2.03 bits,ellipse
1180,Quantum Key: a004b220b0b602b7e575c0a8fd83d0db0f0da82b941c572194799e42a0f085bb,Entropy: 1.80 bits,circle
1181,Quantum Key: 11db641b933526a07397b5ea828f807ad37dc6f08fa7014ccb8c707a15ed432e,Entropy: 2.07 bits,ellipse
1182,Quantum Key: f92101b21a78b807c97e7b3d8a64e5c168124c04cfafac3753c10b064275d63d,Entropy: 1.85 bits,ellipse
1183,Quantum Key: 98016bece6e07069e1d6be734dc9b3823d7a1f5fbebe0de4f2272914b5d2fe71,Entropy: 2.06 bits,circle
